,ingres
2509,3.3925373936297962
2510,2.960364890632591
2511,2.949420200374684
2512,3.180332328411546
2513,2.9362196929519313
2514,3.2799256817921183
2515,3.1475446605164987
2516,4.108883682655853
2517,3.2692304575939675
2518,3.348905625838842
2519,3.5295045240026766
2520,3.9761733395196357
2521,3.2227401899952994
2522,3.280605612654374
2523,2.9896545411250934
2524,2.952971429983923
2525,3.246039302754727
2526,2.920949889708419
2527,3.6051687808698696
2528,2.965215685055379
2529,3.0345004184367634
2530,2.9246670300326802
2531,3.382506410740745
2532,3.8117762104521695
2533,3.380939702043397
2534,3.2362682890134744
2535,3.253532217272805
2536,3.249556509775333
2537,3.025287773790601
2538,3.4047063989682367
2539,2.908193322060713
2540,2.944424422982702
2541,3.681775912935025
2542,3.0975786421959697
2543,3.358501132162371
2544,3.2488169290910904
2545,2.951699260771932
2546,3.0462643227026494
2547,2.927915512615981
2548,3.3563555814002983
2549,2.939290831134036
2550,3.0334187139728823
2551,3.489454050242591
2552,3.2682406106780966
2553,3.6627994802492454
2554,3.33371788466635
2555,3.5557006270200184
2556,3.2951242827015927
2557,3.0850633820421023
2558,2.964577445787171
2559,3.38918569927247
2560,2.9343442232930053
2561,2.92618914932755
2562,3.168337001132774
2563,2.9549097462766527
2564,4.001567321246294
2565,3.2995789284787223
2566,3.7316497839045057
2567,2.940388874881805
2568,3.0247164355292666
2569,3.375897038455739
2570,3.240211558697924
2571,3.7037598122128257
2572,3.977426680811977
2573,3.2418085751756482
2574,3.86227167541486
2575,3.2815699758024097
2576,3.5221820037806912
2577,3.6150851479165373
2578,3.1617244849227695
2579,3.8209551265872506
2580,3.1253010768318905
2581,2.9938278684961834
2582,3.641235657688725
2583,3.4555794339845916
2584,3.1742203659771877
2585,3.414314171794971
2586,3.4863826265267797
2587,3.0481031091252606
2588,3.2793474392784163
2589,3.3230334885588277
2590,3.549203889325198
2591,2.9395291558927443
2592,2.925663906261463
2593,3.370594851513694
2594,2.9538956090439346
2595,3.3513352534762384
2596,3.1631235164424165
2597,3.196488587214266
2598,3.179632322737672
2599,3.419273627517754
2600,3.374429727909174
2601,3.4740384162635944
2602,3.238094117947568
2603,2.9632663737211598
2604,3.3842859280085946
2605,3.1155979394777664
2606,3.1855267200633026
2607,3.0039611033741664
2608,3.1472654025231583
2609,2.9346713072865507
2610,3.161794242493533
2611,2.996347446239019
2612,3.4566568439255563
2613,3.4081413270664833
2614,2.9832259561718732
2615,3.8231740660829843
2616,2.927515224776539
2617,3.1661730609318197
2618,3.553313411633807
2619,2.9713719695651073
2620,3.0325320928215334
2621,3.6163211331599983
2622,3.2032049501559743
2623,3.081210322419241
2624,4.0164951674404525
2625,3.7202951774308604
2626,3.9263254253126094
2627,3.18165154669621
2628,3.564651172265721
2629,3.998975781810479
2630,3.1462118738279528
2631,3.0791610473690674
2632,3.408534933258132
2633,3.4406105927442123
2634,2.9599201734084497
2635,2.936076478501604
2636,3.4630756754805585
2637,3.0567334489444447
2638,2.960218465100032
2639,3.156748856248091
2640,2.993947927775742
2641,3.009145331397056
2642,3.028136722610652
2643,3.4063035077282025
2644,3.669850328575208
2645,3.077577579877076
2646,3.0386977090780065
2647,3.0634713076419966
2648,2.999990977053196
2649,3.201452258501983
2650,3.0248635278922085
2651,3.4552242793961754
2652,3.8745246620041276
2653,3.341149685557425
2654,2.9404503174284615
2655,3.8642989335932874
2656,2.962602907708963
2657,3.5413613107514155
2658,3.058744186217587
2659,3.0228543301060333
2660,3.198430551663677
2661,3.1424504137339335
2662,2.9651817199035815
2663,3.1228488061649498
2664,3.394312002331078
2665,2.9763784957337096
2666,3.478844001317425
2667,3.220964865035132
2668,3.331089302136903
2669,2.9920081154553224
2670,3.2843436441242564
2671,3.554960321491432
2672,2.9268759195630403
2673,2.9703190982164833
2674,3.3531712050365403
2675,3.1624639379204633
2676,3.388097850968296
2677,3.3865021569687337
2678,3.122751108208833
2679,3.2515147887598586
2680,3.3873350791934427
2681,3.507661504775663
2682,3.8606432000678548
2683,3.486977737275926
2684,3.5189090284954263
2685,3.21805278191387
2686,3.8483144219685474
2687,3.7643186236549306
2688,3.0945950686798835
2689,2.962312577644916
2690,3.5443720238335428
2691,2.973582013051744
2692,3.982543816324581
2693,2.999857677050897
2694,3.1247146998877375
2695,4.059366411704848
2696,3.1951517220384025
2697,3.1240562249643045
2698,3.2547905912629758
2699,3.5274544416547364
2700,3.395817679429792
2701,3.0545665483954787
2702,2.9644070933387687
2703,3.934464790528656
2704,3.0597451828124194
2705,2.9723775626419937
2706,2.962617610517317
2707,3.134115231607143
2708,3.0585924958158244
2709,3.090269785947294
2710,3.9168061323522374
2711,3.6338476840829372
2712,3.8083029849089676
2713,3.0212271312978767
2714,3.1157892727678265
2715,3.1748922756648117
2716,3.0915552393411723
2717,3.0897097379782066
2718,2.9594852216001226
2719,3.0006529534059028
2720,2.9301667634130926
2721,3.5297146737936194
2722,3.5018894228655477
2723,2.9364595337465187
2724,3.496762105810075
2725,2.9680955730206304
2726,3.303087294769689
2727,3.057945724059075
2728,3.6195034103095525
2729,2.9915265632512287
2730,2.996146709650987
2731,2.9714240860698093
2732,3.184509544241171
2733,2.999445519367335
2734,2.939846123665283
2735,3.1431990636858678
2736,2.9608522066217446
2737,2.9546989554519603
2738,2.9676708800082476
2739,3.534725641058551
2740,3.1290234899976377
2741,3.1417997709918613
2742,3.1258654386578377
2743,3.4311659536711683
2744,3.125182786519867
2745,3.472278169998603
2746,3.151760633159171
2747,2.9334992373458713
2748,3.248494534995269
2749,3.632012024153868
2750,2.9376299773371146
2751,3.274590627352352
2752,3.9232826415640414
2753,2.9636642960521384
2754,3.1875935291606026
2755,2.9572041786652896
2756,3.8601857059206086
2757,3.5274516586080145
2758,3.1126039736923414
2759,3.131214179840459
2760,3.2639822754380483
2761,2.9589898535795607
2762,3.189181639182269
2763,3.4118662522072865
2764,2.9677312415586132
2765,2.918878327279214
2766,3.0649159875302234
2767,3.1237537798547104
2768,3.054760339124836
2769,3.635559501420029
2770,3.347886007239641
2771,3.0515068880385896
2772,3.2472854129894446
2773,3.305157407393622
2774,3.387291294854798
2775,2.9358548712240915
2776,3.0862428775351383
2777,3.0992282742986164
2778,3.355006887042215
2779,3.125717583299268
2780,3.3825714528088398
2781,3.0487641491859394
2782,3.579948514559116
2783,3.3781122235485386
2784,4.0870597216952795
2785,2.973367790147938
2786,2.9620591392663242
2787,3.0358646018615443
2788,3.8930571630462736
2789,3.2841908667186956
2790,3.4780842054798526
2791,3.766436126981483
2792,3.1071728408717596
2793,3.5303849850853544
2794,3.324103700959521
2795,2.989863848331506
2796,3.5728521159960476
2797,3.0058096199425113
2798,2.928030206502602
2799,3.1829603444528543
2800,3.7597217757373524
2801,2.9301337784254127
2802,3.2815887962613335
2803,3.1582870481294387
2804,3.1360787417031313
2805,2.9537379471955996
2806,3.0427464271975464
2807,2.934014963787855
2808,2.9941705561274308
2809,3.5127415058826266
2810,3.23744316279383
2811,3.0972641007256376
2812,3.0296733886247544
2813,3.4220780489817564
2814,2.9587410120806172
2815,3.512132554538704
2816,3.647142788291851
2817,3.1534127078893825
2818,2.987437777541372
2819,3.7015524006227
2820,3.024929376215334
2821,3.1005430731164214
2822,2.9235852653872243
2823,3.704117607261237
2824,3.4206511658210843
2825,3.0829554887897146
2826,3.02871897428557
2827,3.4240866799597494
2828,2.9292386193687125
2829,3.528503842614314
2830,3.3120671462345515
2831,2.994968754251576
2832,2.9293914569977764
2833,3.0671208752763053
2834,3.199146459957915
2835,2.940539920004587
2836,2.932015850876254
2837,3.03869882816821
2838,2.911369855844113
2839,3.160456328080207
2840,3.611102793482873
2841,2.9582912709153066
2842,2.9726955864591877
2843,3.8726309542503152
2844,3.03917965726475
2845,3.451171561087923
2846,3.0516556711815364
2847,3.559768145352285
2848,3.3260495052039927
2849,3.3154456775766894
2850,2.9422489642981273
2851,3.549048462929451
2852,2.929074032131235
2853,3.294458973954865
2854,2.9578623580630072
2855,3.1963238985618014
2856,3.61519467829636
2857,3.09906855780609
2858,3.0573007473586546
2859,3.317783606795201
2860,2.956304733287423
2861,3.185789942974995
2862,3.2926178629048666
2863,3.1300346489912982
2864,3.0663845875711457
2865,3.0003849490878345
2866,3.0273008621520634
2867,3.416176869123754
2868,3.052625696020535
2869,2.99430343110331
2870,3.231855162738742
2871,2.9737294121329882
2872,3.443373610553721
2873,3.62889858810143
2874,2.9635118313868407
2875,3.359383085586768
2876,3.424634668485039
2877,3.645721714335555
2878,2.9569646486633676
2879,3.1222501310337596
2880,3.737042153928457
2881,3.026763508581535
2882,3.3993492105749485
2883,2.9279295945939774
2884,3.2617858162649958
2885,3.1877782750487347
2886,3.0675446253879155
2887,4.072940963264719
2888,3.3743156939331787
2889,3.21745773271371
2890,3.832674492090888
2891,3.0545485240994075
2892,3.092822660610052
2893,3.500262426007224
2894,3.1092674490213326
2895,3.0780914696127137
2896,2.9404508198286727
2897,3.3781410411963435
2898,2.936810174746921
2899,3.2514117091925847
2900,3.4011948797959666
2901,3.4136259674490654
2902,3.7530654705089406
2903,3.2850427221928733
2904,3.253968860609857
2905,3.2288361697189525
2906,2.9329960610226125
2907,3.009453297175893
2908,3.16001543485657
2909,3.201986160042605
2910,3.7567227241773877
2911,2.958313662001663
2912,3.1884728343738025
2913,3.317091740770253
2914,2.9601168625134977
2915,3.2912411502602765
2916,2.936548856168428
2917,3.5450010924185342
2918,3.668021095746894
2919,3.2650661066242614
2920,3.1632702333224
2921,2.9555599707609224
2922,3.56604257949683
2923,3.062085249809842
2924,3.6761827953447686
2925,3.1357193973784634
2926,2.9930712674608406
2927,3.304459621396337
2928,3.1173407421147727
2929,3.6407094779207636
2930,3.245379867860758
2931,2.9615833999655616
2932,3.1252121227564427
2933,3.760001988142226
2934,3.6017703053972108
2935,3.314758532213999
2936,2.9670080501488427
2937,3.3228675661793945
2938,2.9239489952745994
2939,3.449727729958245
2940,3.434549531895505
2941,3.414972552357346
2942,2.958339053384892
2943,3.677966094963343
2944,3.456407252939532
2945,3.0519755077027635
2946,3.2698551560367375
2947,2.9251702124971244
2948,3.557670243540497
2949,3.1479286748685484
2950,2.957444191054564
2951,3.227830404919459
2952,3.322051575121648
2953,3.371667885990306
2954,3.1591215455067347
2955,3.000713069596283
2956,3.1732484323169134
2957,2.9238666803983118
2958,3.3227769064017214
2959,3.38139751593554
2960,3.5212742711934517
2961,3.6455409907212175
2962,3.039169885932234
2963,3.8977225723704434
2964,3.519799601507546
2965,3.028624867301962
2966,3.0177715565005268
2967,3.624052677876744
2968,3.06246175572545
2969,3.095468271067537
2970,2.9311260133740404
2971,3.9275988950978653
2972,3.9301366850228283
2973,2.9232059879215253
2974,3.2199082522726683
2975,3.0835949598093433
2976,3.055406437750934
2977,4.0573023905754875
2978,3.0788005430549203
2979,3.087770144850448
2980,3.6574197427676505
2981,2.9918138170132864
2982,3.059555388945971
2983,2.926316440374686
2984,2.9974917864553174
2985,2.9337173212917818
2986,3.7523870694258252
2987,3.691237801489401
2988,3.732739390974616
2989,3.012186840342808
2990,3.0077639594103545
2991,2.9156856724708526
2992,2.9856475273731684
2993,2.99002682312973
2994,3.0342563651127676
2995,3.0182328448564313
2996,3.353462263903206
2997,2.9294805664601946
2998,3.083583108817769
2999,3.003904036291114
3000,2.9242055258586923
3001,2.9316435696419108
3002,4.036029217481802
3003,3.4986517006003957
3004,2.9554767855512085
3005,2.998768384887784
3006,3.7108207883019273
3007,3.837469986284326
3008,3.036231832765746
3009,3.872958790040075
3010,3.6020835629632013
3011,3.219641612668265
3012,3.2457563754370047
3013,3.0029516765936757
3014,3.1164961788314622
3015,2.9233312513605156
3016,3.7984113554779677
3017,3.1538720292065054
3018,2.9906733406893924
3019,3.128416771440953
3020,3.334914092917821
3021,3.0921508781206755
3022,3.646550463072692
3023,3.655547054825408
3024,3.057724426972502
3025,2.9263223092025448
3026,2.9315670487836756
3027,3.39453890425565
3028,2.9230665824716806
3029,3.1359953535653253
3030,2.9632086540125253
3031,2.962854362652461
3032,3.8558997860822517
3033,3.1546887799647845
3034,3.8096465912732778
3035,2.9981373636168964
3036,3.443636393253624
3037,3.2614840293686744
3038,3.1047442225149453
3039,3.3644802952529456
3040,3.498212281700579
3041,2.943532583766051
3042,3.391959226837783
3043,2.931219475895684
3044,3.035652515142184
3045,3.53220524618093
3046,2.9604015302058064
3047,2.961756175865753
3048,3.3131688383835205
3049,3.184581048226483
3050,3.6424055671104814
3051,4.104308159751105
3052,3.4182826927017165
3053,2.960589426576902
3054,2.9399718589631454
3055,3.158878047475946
3056,3.377303604608351
3057,3.087375771547561
3058,2.964268599234734
3059,3.0713630253888007
3060,3.9038068244780595
3061,3.163233041983861
3062,2.987586484512029
3063,3.313952190567934
3064,2.9869581955190725
3065,3.499161325548484
3066,3.598440811485372
3067,3.0134788916389668
3068,3.678930329064838
3069,3.098058366729244
3070,2.921361334633339
3071,3.394661562655843
3072,3.819453901125749
3073,3.214933803763706
3074,3.736194950313635
3075,3.261617946537581
3076,3.7146188352247878
3077,3.418448683581303
3078,2.9918728490119375
3079,3.427649852170753
3080,2.9660119120271395
3081,3.85236671348374
3082,2.959105361332079
3083,3.461425151344711
3084,3.048150146363064
3085,3.386246644698426
3086,3.2056478658597647
3087,3.7140890585808997
3088,3.427189046147752
3089,3.0306025552872993
3090,3.2197576397242784
3091,3.355306727373769
3092,2.9584385348120743
3093,3.8175883929166456
3094,3.0597831102969435
3095,3.148106785730437
3096,3.317450208213018
3097,3.2248386614825506
3098,2.9307436524914996
3099,3.073510006000191
3100,3.05892007748474
3101,3.6030675410305406
3102,3.9211844463317833
3103,2.937781353045942
3104,3.3347510815771884
3105,3.404833067766493
3106,2.9367083980379207
3107,3.1907172331868776
3108,3.330232672126816
3109,3.4471478664623127
3110,3.1648378103955084
3111,3.3795531175993094
3112,3.0280151921780867
3113,3.4148176945299715
3114,3.580951477041922
3115,3.267836269797933
3116,3.081267515154603
3117,3.4318204956490095
3118,3.1539178377198738
3119,3.2905898528711255
3120,2.9668360946660615
3121,3.0372295092205057
3122,3.087464642666443
3123,3.064637022908315
3124,2.9943785189479675
3125,2.9690139321500717
3126,3.1571037635279025
3127,3.1504091252378252
3128,3.6497468202491707
3129,3.403659136845619
3130,3.1855854748193115
3131,3.199485570662806
3132,3.9064911011315675
3133,3.1759694692472893
3134,2.922547695220731
3135,3.2065038573434155
3136,2.929488394531197
3137,3.0234716300320534
3138,3.8406246450571557
3139,4.031729101396111
3140,3.433798199103471
3141,3.058613516501987
3142,3.2904030952245558
3143,3.057813453717175
3144,3.324115016262045
3145,3.578950711058762
3146,3.344265287018992
3147,3.4977725493131744
3148,3.5753091203753438
3149,2.9520536048249393
3150,3.0307103702465543
3151,3.433038664821991
3152,3.1294779865783138
3153,3.3798316791976513
3154,3.2181614716586773
3155,3.4364932024097152
3156,2.9572002203485113
3157,2.939328198928497
3158,3.3998593178764303
3159,3.562007896120287
3160,3.764923817176363
3161,3.595015053588208
3162,3.5424472278661083
3163,3.2813340178920414
3164,2.9166206185327366
3165,3.2233687372770863
3166,3.406680177435161
3167,3.158748397016189
3168,3.0206274640372768
3169,3.0038853879951564
3170,3.473879187284857
3171,3.121633470472697
3172,3.2161878914232287
3173,3.5697598404595845
3174,3.1115972766357434
3175,3.1295987595328234
3176,3.217822993598417
3177,3.1211207212138263
3178,3.120579916982295
3179,3.0677179207208853
3180,3.532658493812263
3181,3.029169821736499
3182,2.930615153940123
3183,3.572709128023567
3184,3.688223854098702
3185,3.2380620090928476
3186,3.3749486274553395
3187,3.1757515415391766
3188,2.931415962919412
3189,2.963566504044131
3190,3.0686806431720077
3191,2.990989571620503
3192,3.710726176071391
3193,3.60211416116754
3194,3.152656634446142
3195,2.958335589865168
3196,3.2882362094911
3197,3.214726758705431
3198,3.0042481397605227
3199,3.0007048554242126
3200,3.8122300983647266
3201,3.508463088886583
3202,3.3504989725373626
3203,3.2697425128686186
3204,3.7618199872133493
3205,2.961579359835906
3206,3.952280710441123
3207,3.9018624599595024
3208,3.5532696002568613
3209,3.423332133083177
3210,3.527098678904025
3211,3.0869229456297957
3212,2.941171955139912
3213,3.0746956570371453
3214,3.089150713132084
3215,2.965284173218925
3216,2.934049214106205
3217,3.297438128306328
3218,3.433876531682838
3219,3.652171058448697
3220,3.0922238131406043
3221,3.1024072471366098
3222,3.085900532263743
3223,3.001922467232303
3224,3.0209831832409844
3225,3.0588988703118116
3226,3.1602854284580735
3227,2.980618479615931
3228,2.9422903644281653
3229,2.9335535111868807
3230,3.2921761116744968
3231,3.3044043804179646
3232,3.504463479631521
3233,4.092712783726762
3234,2.9880577838141757
3235,3.7629436808333834
3236,3.3770641623345954
3237,3.546687874302661
3238,3.1548235334909003
3239,3.8297301914663615
3240,3.3155227980178203
3241,3.186568885160003
3242,3.6381726888416632
3243,3.390685365188757
3244,2.932626250663557
3245,3.280699394830972
3246,2.9593843756757527
3247,2.9875517904257944
3248,3.297069415247738
3249,2.916456502492809
3250,2.962103494456114
3251,3.381113168631393
3252,3.0946062518639432
3253,3.050881082026997
3254,3.3423307873551864
3255,3.583132636795399
3256,3.2831094662391305
3257,2.9694764555875173
3258,2.990066512288046
3259,3.765203333052315
3260,2.950541137333429
3261,3.5941007219015506
3262,3.038526583250673
3263,2.9279112493107777
3264,3.0005932429426925
3265,3.8894845283601636
3266,3.0445478622240327
3267,3.405406565611769
3268,3.263939567250234
3269,2.991871578646203
3270,3.968859595579864
3271,3.5228959817811942
3272,3.0125541379412413
3273,3.1638636002903526
3274,3.4610495902723333
3275,3.7596741108884
3276,3.018670723311624
3277,3.28207822674993
3278,3.1210109786686395
3279,2.9548292685335897
3280,3.233470932669892
3281,3.1893010856724553
3282,3.193738338553316
3283,2.932194617238716
3284,3.393318741417848
3285,3.027094377124623
3286,2.9981793966890975
3287,3.1475798110047926
3288,3.069602566039304
3289,3.0895237977624963
3290,2.936682838556022
3291,3.281974123276263
3292,3.757315625445775
3293,3.4594476580559967
3294,2.987441946016551
3295,3.5207735607359885
3296,3.3480733470825808
3297,3.065453046735108
3298,3.2270430017403484
3299,3.1382227751978276
3300,3.80247244643187
3301,2.9414631551716295
3302,3.145225214293153
3303,3.311047218311449
3304,3.618452181246848
3305,3.0593581812398427
3306,3.021436480581017
3307,3.597723375865004
3308,3.027291511288274
3309,2.932605285028752
3310,3.1906401720200686
3311,2.9687566459475287
3312,3.327844879057022
3313,3.2804605495002157
3314,3.1043404419396405
3315,2.966275371686495
3316,3.458685721014996
3317,3.4532288859146734
3318,3.3055838563106033
3319,2.9960671030111063
3320,2.963248545550284
3321,3.5243411912517155
3322,3.4059314848862203
3323,3.176829274662275
3324,3.0303541780434626
3325,3.2794522653558036
3326,3.6617116110708534
3327,2.9692417685002446
3328,3.387463734626258
3329,2.9273076663882316
3330,3.11468617568307
3331,3.0452668954136493
3332,3.153784575883617
3333,3.0012401360182803
3334,3.410484613121347
3335,3.0579910781293664
3336,3.246486370252424
3337,3.5916816427788363
3338,3.030370544779227
3339,4.022099120048748
3340,3.058470140095463
3341,3.802338146886708
3342,3.295389549310441
3343,3.2207441037094244
3344,3.089166275690313
3345,2.9613467627970174
3346,3.0920662290054706
3347,3.835629382922109
3348,3.956266363291171
3349,3.3575647092499397
3350,3.494457542336784
3351,2.938914822103834
3352,3.0287764235250996
3353,2.9261563042246386
3354,3.0934848504485943
3355,3.1350325155154035
3356,3.8454737882032455
3357,2.945109324129263
3358,3.582694580969794
3359,3.8814456495602863
3360,3.5142347800135587
3361,4.076295139632685
3362,3.1081018008133543
3363,3.4293484774907577
3364,3.5049024541737888
3365,3.1546582884324006
3366,3.5298402177773287
3367,3.4071308206836055
3368,2.933071707815472
3369,3.2013576377236674
3370,3.154031113989473
3371,3.7147123380201736
3372,3.0395510521203666
3373,3.1246730031422176
3374,3.6176100595269327
3375,3.513947556828103
3376,3.1690249469180527
3377,3.1267366707305073
3378,3.5336476187624384
3379,2.992297851519472
3380,3.3429995851580854
3381,3.0135876885247956
3382,3.2958686064430043
3383,3.15409335167743
3384,3.0989274744291984
3385,3.3453402254160003
3386,2.968028460011745
3387,3.662123706949278
3388,3.0951582260827006
3389,3.519989567837255
3390,3.5955810507919486
3391,2.962987262970592
3392,2.9858245634935185
3393,3.836663470060753
3394,2.9346917023629757
3395,3.1910517061767223
3396,3.249222722152092
3397,3.988862918772001
3398,3.5109292813776305
3399,3.0078351326706247
3400,3.1643053858543335
3401,3.2007234089238605
3402,3.015728605945968
3403,3.4941566845670513
3404,3.286765605074076
3405,2.9620802240916935
3406,3.189383285128783
3407,3.0286493963413013
3408,3.2108891426062334
3409,3.153543538268534
3410,3.2876979633526067
3411,2.9995822977400666
3412,3.0721466221220988
3413,3.321951351156639
3414,2.9934871251881643
3415,2.9561351981739366
3416,3.033945726859029
3417,3.0314337591869926
3418,2.928291451510795
3419,3.2278007807660676
3420,3.2176443826385217
3421,3.4396021611062344
3422,3.3885242018878357
3423,2.992169959386481
3424,3.025000938524975
3425,2.990783101270672
3426,3.303965400729561
3427,3.1282600298221444
3428,3.0713826179866808
3429,3.260792006501028
3430,3.2520730339152433
3431,3.3569012411238726
3432,3.19646677161586
3433,3.004094245749295
3434,3.1807508609886765
3435,2.954009321534045
3436,3.062491075107238
3437,3.222132314942145
3438,2.9825322111868724
3439,2.9673396574341404
3440,3.227999422713764
3441,2.9906024800848225
3442,3.198886765502253
3443,3.194585766733116
3444,3.1576583730083208
3445,3.4704953395196054
3446,3.7925042430103564
3447,3.2518821472833586
3448,2.9736657308749015
3449,3.423067509600857
3450,3.2888299860853447
3451,2.9302397048824558
3452,3.9931329733580228
3453,3.090268660478932
3454,3.0197349584798827
3455,3.0909215775201426
3456,2.9439794352169844
3457,4.080594677577205
3458,2.9450826851732788
3459,3.2237478677465434
3460,3.022689212588544
3461,3.6772043131597787
3462,3.0521544450273734
3463,3.6695169798711484
3464,2.939039297045772
3465,2.9777907957917624
3466,2.9941392350312444
3467,3.062019129877305
3468,2.9504062574908736
3469,2.964164144788133
3470,3.6048828201912526
3471,3.282109850805352
3472,3.0875973798776153
3473,3.0174007666468112
3474,3.7558141188983356
3475,3.0938005480472173
3476,3.0232981325973625
3477,3.2251543539034744
3478,3.082819567275465
3479,3.4131484302922903
3480,3.105427777454923
3481,3.19732595555523
3482,2.9780962356645277
3483,3.0354016967749904
3484,3.793745244724159
3485,4.002164712639147
3486,3.115647942560599
3487,3.130428555290913
3488,3.8348464402661144
3489,2.9693809097620036
3490,3.2208454500014767
3491,3.0275908134604474
3492,2.965232647117058
3493,3.5782474265247606
3494,2.926641951421822
3495,3.4083781965794104
3496,3.21155643719181
3497,3.0536607508191556
3498,2.973979464009089
3499,3.069147931465273
3500,3.0583876094834186
3501,3.2300642016938763
3502,3.0633927473019735
3503,3.5665688198209455
3504,3.4724619034524213
3505,4.024520619651091
3506,2.9561943375822457
3507,3.3893114819348438
3508,2.951547058394374
3509,3.418980902814797
3510,2.9387385770763244
3511,3.0009803413517595
3512,3.038276733692389
3513,3.4899350533170757
3514,3.5115763576009953
3515,3.0264079420081367
3516,3.0933455526454163
3517,3.3383257760387224
3518,3.063229019872753
3519,3.2927555952550693
3520,3.8744038035366706
3521,3.180532443389445
3522,3.685192264237397
3523,3.0304589983264356
3524,2.937195819593504
3525,2.9671560300613122
3526,3.1921897162983184
3527,2.9470253800876813
3528,3.347697880240991
3529,3.1031736093421687
3530,3.762386556546378
3531,3.486527050044874
3532,3.5789501617762465
3533,3.354689879548524
3534,3.5969846741475258
3535,3.0255162769711568
3536,3.111736381940804
3537,4.106513162440705
3538,3.0222138426163783
3539,3.270744518571626
3540,3.7189018196157897
3541,3.631854886812894
3542,2.9668589015270057
3543,3.227453426491467
3544,2.930736008665965
3545,3.5532180192599676
3546,2.9652455857569904
3547,3.053354525031314
3548,3.441953479245903
3549,3.0834826862010116
3550,2.9922963943217047
3551,3.009065475676827
3552,3.8522926943921467
3553,2.927498584052185
3554,3.6686640975739113
3555,3.770296792944534
3556,3.674075004925477
3557,3.4982531659373377
3558,3.4724695137024097
3559,3.054193970197018
3560,2.9980705515852852
3561,2.9635069157825593
3562,2.9368914540209157
3563,3.256006734848795
3564,2.9899901797260813
3565,3.136008415348689
3566,2.9820990486898613
3567,3.0258342569588677
3568,2.998645686948553
3569,3.4322686545640355
3570,2.9938565025132133
3571,3.614380844253177
3572,3.330037958034887
3573,3.0640681097143276
3574,3.21429460052101
3575,3.1986779719100844
3576,3.132165006592835
3577,3.1736073544578334
3578,3.7143606988559075
3579,2.9653609915976857
3580,3.5766854487589743
3581,3.5886316410325136
3582,3.0250020093614465
3583,3.0038411975946753
3584,3.265952189916482
3585,3.7706519009997104
3586,3.1878603635890994
3587,3.3519267735926377
3588,2.9303030175550964
3589,3.0350886589900106
3590,3.1655014509854613
3591,3.287577022181184
3592,3.345450261288007
3593,2.9274800077318646
3594,3.1788075478064246
3595,3.499265443215428
3596,3.001849697251596
3597,3.3305981569515284
3598,3.3214142244339637
3599,3.2878325783998834
3600,3.2577509144376378
3601,3.088086417382887
3602,3.027726684880526
3603,3.256677811491319
3604,2.9214754406535084
3605,3.3868215851133545
3606,2.9383701762128016
3607,3.2561398965996484
3608,3.097041461267841
3609,3.2542038526917287
3610,3.285862878717651
3611,3.363312284914282
3612,3.22701449656049
3613,3.5296526856811825
3614,3.2778953454627757
3615,3.977106938880259
3616,3.2087211106658575
3617,3.2270024887217548
3618,3.4233769120142643
3619,3.284426273624883
3620,2.924362001181797
3621,3.1668827841992004
3622,3.6828177589416153
3623,3.0901449416907147
3624,4.0411445632610725
3625,3.0947013999652047
3626,3.6104507599762137
3627,2.9724215382635877
3628,3.1176070791000217
3629,3.8639002515694703
3630,3.428503565477426
3631,3.067055445926313
3632,3.0577252856624044
3633,3.107573878318452
3634,2.984252347259803
3635,3.7976968816123127
3636,3.132321237339411
3637,2.966319326970867
3638,3.032022809342879
3639,2.912398071577401
3640,3.6005128381829534
3641,3.0380785377244517
3642,3.1067299069720105
3643,3.918600677296877
3644,3.3378210471543945
3645,3.0906091330315135
3646,3.3044135553851666
3647,3.3227110792098156
3648,3.0590420560061147
3649,3.084114655371924
3650,3.1954769472543143
3651,2.9384987940442384
3652,2.9260441818248664
3653,3.0053479060006074
3654,2.9485653976329633
3655,3.573026110652821
3656,3.3944560888574267
3657,3.254952913385293
3658,3.0114902656912887
3659,2.9330900901336228
3660,3.0164157639560125
3661,3.277807479710781
3662,3.335637385916404
3663,2.9442986466126544
3664,2.9208783592442242
3665,3.1940833449876207
3666,2.964035436756998
3667,2.9254216129710757
3668,3.486730866039568
3669,3.1573134258019246
3670,2.9297346373770567
3671,2.9260230842213524
3672,2.923149874352558
3673,3.6303440012550676
3674,2.9954072602292015
3675,2.9892534635754053
3676,3.082569194499185
3677,3.270310807809522
3678,2.9964493482589254
3679,3.4830679542229097
3680,3.535779345292111
3681,3.1189098820771513
3682,3.1692978349911556
3683,3.3870498610280135
3684,3.017774983713734
3685,2.9659106109966116
3686,3.127529883130717
3687,3.0121798875483856
3688,3.8296391133264516
3689,3.00819134483117
3690,3.0018512356017393
3691,2.923594695430467
3692,2.941417940888559
3693,3.5075581263048696
3694,3.3259005703427285
3695,2.9365157445414005
3696,3.069275654662784
3697,3.0117365468111084
3698,3.6428910739130043
3699,2.9574342817908086
3700,2.9760006217958486
3701,2.920821502797497
3702,3.8137569615561655
3703,3.3677066900589323
3704,3.081601916454841
3705,3.187841129827861
3706,3.5580948782128954
3707,3.0803837265327836
3708,3.4156699645038495
3709,3.874164772272717
3710,2.9981997783510455
3711,3.5771825137728666
3712,2.97210077409907
3713,3.556347098606536
3714,3.917602930635434
3715,3.105701302040499
3716,3.3832270702799336
3717,3.022440914289439
